Machine,Workflow,NumberSequences,Task,WorkflowInputSize,Realtime,%cpu,rss,rchar,wchar,cpus,read_bytes,write_bytes,vmem,memory,peak_rss,TaskInputSize,TaskInputSizeUncompressed,WorkflowInputUncompressed
local,eager,40517890,adapter_removal,2558365820,658535,177.0,116793344,6950849332,5013749008,8,1830912,5014175744,18295529472,15032385536,116801536,2558365965,12853008073,12853007928
local,eager,5064800,adapter_removal,321131462,84649,178.7,115847168,875152375,630458894,8,12345344,630534144,18295529472,15032385536,117198848,321131607,1606645041,1606644896
local,eager,20259000,adapter_removal,1280928724,326094,178.5,132509696,3492053944,2511366646,8,10817536,2511585280,18295529472,15032385536,132509696,1280928869,6426512199,6426512054
local,eager,158400,adapter_removal,10047704,3008,197.3,112107520,30296830,19853258,8,10051584,19910656,18295529472,15032385536,112107520,10047849,50242115,50241970
local,eager,633200,adapter_removal,40164535,10983,187.0,132816896,112159159,79068970,8,4313088,79122432,18297667584,15032385536,133615616,40164680,200868011,200867866
local,eager,1266200,adapter_removal,80290405,21147,181.2,121409536,221179455,157898908,8,80293888,157974528,18295529472,15032385536,121483264,80290550,401672611,401672466
local,eager,10129600,adapter_removal,641176244,167643,176.4,135372800,1755858910,1259331050,8,641179648,1259470848,18295529472,15032385536,135372800,641176389,3213283217,3213283072
local,eager,81035690,adapter_removal,4341560449,1321250,177.7,136605696,13119947733,10005510817,8,4354207744,10006368256,18295529472,15032385536,137506816,4341560594,25705994643,25705994498
local,eager,316600,adapter_removal,20081217,8774,125.1,144748544,57513429,39517542,8,34926592,39571456,18295529472,15032385536,144748544,20081362,100429007,100428862
local,eager,79200,adapter_removal,5020214,1651,205.0,91357184,16613158,9946408,8,5025792,9998336,18295529472,15032385536,91357184,5020359,25120747,25120602
local,eager,2532400,fastqc_after_clipping,160406600,16499,56.4,313720832,61232236,984383,2,57118720,1282048,3023568896,4294967296,313720832,37228850,201134728,803341072
local,eager,40517890,fastqc_after_clipping,2558365820,93518,89.2,348672000,631313027,979526,2,586199040,1609728,2941714432,4294967296,348672000,586174559,3218008747,12853007928
local,eager,5064800,fastqc_after_clipping,321131462,14406,107.3,296284160,98440294,970409,2,74444800,1204224,2941714432,4294967296,296284160,74444526,402315380,1606644896
local,eager,20259000,fastqc_after_clipping,1280928724,48233,92.5,327086080,329036287,966264,2,294477824,1363968,2941714432,4294967296,327086080,294474294,1609092043,6426512054
local,eager,158400,fastqc_after_clipping,10047704,3218,138.7,268750848,26403573,1108812,2,2355200,1306624,3023568896,4294967296,268840960,2352637,12634951,50241970
local,eager,633200,fastqc_after_clipping,40164535,4242,156.0,310755328,33375469,1020134,2,9359360,1220608,3023568896,4294967296,310845440,9358349,50377325,200867866
local,eager,1266200,fastqc_after_clipping,80290405,5204,135.6,275611648,42687689,996026,2,18681856,1179648,3019354112,4294967296,275611648,18681171,100635861,401672466
local,eager,10129600,fastqc_after_clipping,641176244,24248,102.8,307957760,172391091,959852,2,148402176,1216512,2941714432,4294967296,307957760,148400261,804593980,3213283072
local,eager,81035690,fastqc_after_clipping,4341560449,153281,97.3,371826688,1210569907,983301,2,1165434880,1400832,3019354112,4294967296,371826688,1165431057,6435671112,25705994498
local,eager,316600,fastqc_after_clipping,20081217,4262,117.0,270204928,28711189,1057494,2,4681728,1236992,3023568896,4294967296,270295040,4678291,25168892,100428862
local,eager,79200,fastqc_after_clipping,5020214,3329,181.4,248860672,25249489,1173157,2,1183744,1368064,3025846272,4294967296,248942592,1179385,6324024,25120602
local,eager,40517890,bwa,2558365820,2203833,696.9,5630533632,91598185233,5340445059,8,1413861376,1099599872,7381860352,15032385536,5710643200,586178655,3218012843,12853007928
