Machine,Workflow,NumberSequences,Task,WorkflowInputSize,Realtime,%cpu,rss,rchar,wchar,cpus,read_bytes,write_bytes,vmem,memory,peak_rss,TaskInputSize,TaskInputSizeUncompressed,WorkflowInputUncompressed
local,atacseq,293800,SORT_BAM,14554208,2065,149.8,4739072,77877089,21666699,6,19070976,21684224,12128256,16106127360,4739072,19063511,19063511,55059168
local,atacseq,147000,SORT_BAM,7287465,1137,136.7,7340032,40366625,11979998,6,9555968,11993088,13914112,16106127360,7340032,9549300,9549300,27547568
local,atacseq,37596126,SORT_BAM,1862380804,221877,197.7,5442220032,10276382065,4018647550,6,2440970240,4019785728,6499635200,16106127360,5645049856,2439820029,2439820029,7045849256
local,atacseq,18798126,SORT_BAM,931822514,113879,195.5,5512130560,5300565551,2076030237,6,1220403200,2076606464,6903533568,16106127360,5645574144,1220325816,1220325816,3522936056
local,atacseq,4699600,SORT_BAM,233161053,25465,177.5,1444073472,1123494172,275776534,6,305029120,275927040,6108942336,16106127360,1550508032,305014906,305014906,880745968
local,atacseq,1175000,SORT_BAM,58238751,6942,169.2,368783360,295968741,76094128,6,76263424,76136448,5957947392,16106127360,392433664,76260433,76260433,220203968
local,atacseq,587600,SORT_BAM,29105620,3710,159.5,189251584,151636844,40311596,6,38129664,40337408,5932781568,16106127360,198389760,38128368,38128368,110119968
local,atacseq,73600,SORT_BAM,3653358,655,123.2,4780032,21295767,6942698,6,4792320,6955008,11993088,16106127360,4780032,4791307,4791307,13791968
local,atacseq,9399126,SORT_BAM,466177547,49083,180.5,3026366464,2182353480,526709315,6,610000896,526995456,6380769280,16106127360,3100286976,609979931,609979931,1761479256
local,atacseq,75192126,SORT_BAM,3259653689,438521,194.5,5508145152,19813087372,7725034442,6,6847184896,7727304704,6499192832,16106127360,5645139968,4884922715,4884922715,14091675276
local,atacseq,4699600,MERGED_LIB_BAM,233161053,99908,117.3,7325188096,1384873191,280576624,6,311668736,280723456,20462436352,16106127360,7325188096,275699574,275699574,880745968
local,atacseq,587600,MERGED_LIB_BAM,29105620,16653,160.2,5980540928,201679336,41294672,6,36569088,41381888,20189773824,16106127360,5980540928,40249210,40249210,110119968
local,atacseq,2349800,MERGED_LIB_BAM,116545329,52262,133.8,7102312448,723101366,147109098,6,140013568,147222528,20462436352,16106127360,7106547712,144562326,144562326,440371968
local,atacseq,293800,MERGED_LIB_BAM,14554208,10894,209.5,5465485312,110550722,22470502,6,18542592,22568960,20189773824,16106127360,5615955968,21606147,21606147,55059168
local,atacseq,147000,MERGED_LIB_BAM,7287465,7044,209.2,5061775360,64072932,12693170,6,9388032,12812288,20189773824,16106127360,5061775360,11921526,11921526,27547568
local,atacseq,1175000,MERGED_LIB_BAM,58238751,29556,145.0,7080603648,379319805,77533404,6,73920512,77664256,20326105088,16106127360,7080603648,76029298,76029298,220203968
local,atacseq,18798126,MERGED_LIB_BAM,931822514,361541,127.6,8616206336,5079881250,1027403926,6,1002110976,1027919872,20291493888,16106127360,8616280064,1005232680,1005232680,3522936056
local,atacseq,75192126,MERGED_LIB_BAM,3259653689,1430849,134.1,8477798400,19250888308,4660434062,6,8540278784,4661600256,20533051392,16106127360,8481886208,3604177866,3604177866,14091675276
local,atacseq,73600,MERGED_LIB_BAM,3653358,6502,175.3,4861112320,40404962,7611538,6,14110720,7737344,20189773824,16106127360,4868669440,6885464,6885464,13791968
local,atacseq,9399126,MERGED_LIB_BAM,466177547,184761,117.5,7123791872,2654426710,536782171,6,524939264,536977408,20530601984,16106127360,7125782528,526623996,526623996,1761479256
local,atacseq,37596126,MERGED_LIB_BAM,1862380804,712784,137.7,11889168384,9682320023,1960813762,6,4630843392,1961447424,20530601984,16106127360,11889205248,1911578627,1911578627,7045849256
local,atacseq,4699600,MERGED_LIB_BAM_FILTER,233161053,81788,152.2,1325723648,1449194761,742504647,6,1589248,493658112,6009204736,16106127360,1417498624,279293196,279293196,880745968
local,atacseq,587600,MERGED_LIB_BAM_FILTER,29105620,10735,148.1,174964736,198089884,100653709,6,0,67153920,5921124352,16106127360,182468608,40529814,40529814,110119968
local,atacseq,2349800,MERGED_LIB_BAM_FILTER,116545329,42161,150.2,671801344,751148855,382353872,6,4096,253661184,5958873088,16106127360,715337728,146121644,146121644,440371968
local,atacseq,293800,MERGED_LIB_BAM_FILTER,14554208,5462,145.1,92987392,101442675,51839691,6,0,34930688,5914832896,16106127360,94015488,21743412,21743412,55059168
local,atacseq,147000,MERGED_LIB_BAM_FILTER,7287465,2832,142.0,14094336,52250576,27067838,6,0,18542592,23240704,16106127360,14225408,11986479,11986479,27547568
local,atacseq,1175000,MERGED_LIB_BAM_FILTER,58238751,20963,150.0,338624512,386715403,196268897,6,0,130318336,5933707264,16106127360,359178240,76696366,76696366,220203968
local,atacseq,18798126,MERGED_LIB_BAM_FILTER,931822514,307657,156.3,5547450368,5278071590,2756277903,6,32768,1851314176,6609817600,16106127360,5547450368,1024430618,1024430618,3522936056
local,atacseq,75192126,MERGED_LIB_BAM_FILTER,3259653689,1146497,160.6,5602422784,21204444382,12725038542,6,392572928,9675874304,6612103168,16106127360,5602422784,3705266001,3705266001,14091675276
local,atacseq,73600,MERGED_LIB_BAM_FILTER,3653358,1697,120.2,13901824,27244999,14473163,6,6664192,10190848,23375872,16106127360,14032896,6914104,6914104,13791968
local,atacseq,9399126,MERGED_LIB_BAM_FILTER,466177547,160256,153.8,2819440640,2778137383,1436361918,6,531128320,959201280,6222573568,16106127360,2819440640,534928962,534928962,1761479256
local,atacseq,37596126,MERGED_LIB_BAM_FILTER,1862380804,607968,159.0,5599338496,10947724363,6273310285,6,102400,4586627072,6612348928,16106127360,5599358976,1955594683,1955594683,7045849256
local,atacseq,4699600,MERGED_LIB_BAM_REMOVE_ORPHAN,233161053,48494,125.1,1285890048,1192428547,479610955,6,275513344,479748096,6009204736,16106127360,1374396416,493453908,493453908,880745968
local,atacseq,587600,MERGED_LIB_BAM_REMOVE_ORPHAN,29105620,6322,126.2,169574400,159878826,65301242,6,32493568,65331200,5921124352,16106127360,176963584,67065184,67065184,110119968
local,atacseq,2349800,MERGED_LIB_BAM_REMOVE_ORPHAN,116545329,23832,129.1,651431936,612124717,246641511,6,130015232,246714368,5958873088,16106127360,694530048,253522363,253522363,440371968
local,atacseq,293800,MERGED_LIB_BAM_REMOVE_ORPHAN,14554208,3340,122.4,90447872,81938023,33914275,6,16199680,33935360,5914832896,16106127360,91545600,34851263,34851263,55059168
local,atacseq,147000,MERGED_LIB_BAM_REMOVE_ORPHAN,7287465,1776,120.1,50810880,42691098,18007002,6,8101888,18026496,5911691264,16106127360,50810880,18469666,18469666,27547568
local,atacseq,1175000,MERGED_LIB_BAM_REMOVE_ORPHAN,58238751,12123,128.2,328945664,313023365,126748098,6,65077248,126795776,5933707264,16106127360,347369472,130211136,130211136,220203968
local,atacseq,18798126,MERGED_LIB_BAM_REMOVE_ORPHAN,931822514,172660,133.0,5017276416,4451058695,1796017055,6,1010581504,1796521984,6311198720,16106127360,5379883008,1850735800,1850735800,3522936056
local,atacseq,75192126,MERGED_LIB_BAM_REMOVE_ORPHAN,3259653689,664861,145.9,5227536384,18465980797,9259453021,6,3676143616,9261338624,6313656320,16106127360,5603123200,6494455400,6494455400,14091675276
